product_id	description	price	stock
P2743	Cat Carrier	39.525	80
P2744	Cat Collar	9.7275	14
P2745	Cat Food	40.965	1
P2746	Cat Litter Box	5.5725	71
P2747	Cat Carrier	9.4575	29
P2748	Cat Tree	45.1575	78
P2749	Cat Treat	51.045	56
P2750	Cat Collar	49.6725	59
P2751	Cat Bed	20.79	9
P2752	Cat Collar	40.62	3
P2753	Cat Scratcher	44.9025	64
P2754	Cat Toy	51.675	88
P2755	Cat Food	9.915	38
P2756	Cat Treat	4.0875	48
P2757	Cat Toy	10.7325	87
P2758	Cat Food	56.1075	37
P2759	Cat Food	19.995	48
P2760	Cat Tree	49.185	80
P2761	Cat Collar	4.74	55
P2762	Cat Collar	8.64	19
P2763	Cat Litter Box	18.6225	36
P2764	Cat Food	18.4575	24
P2765	Cat Scratcher	30.045	38
P2766	Cat Tree	21.6525	87
P2767	Cat Collar	64.05	7
P2768	Cat Carrier	68.415	77
P2769	Cat Brush	69.0825	68
P2770	Cat Food	4.71	69
P2771	Cat Litter Box	51.7425	11
P2772	Cat Litter Box	70.095	42
P2773	Cat Treat	9.8475	20
P2774	Cat Food	36.9675	26
P2775	Cat Collar	17.31	37
P2776	Cat Brush	43.68	27
P2777	Cat Brush	18.18	40
P2778	Cat Litter Box	51.21	51
P2779	Cat Treat	19.8525	55
P2780	Cat Bed	65.52	14
P2781	Cat Scratcher	51.795	43
P2782	Cat Carrier	31.4025	29
P2783	Cat Toy	51.345	1
P2784	Cat Treat	31.1625	44
P2785	Cat Tree	51.18	10
P2786	Cat Carrier	20.1225	42
P2787	Cat Collar	58.6575	72
P2788	Cat Food	64.1775	50
P2789	Cat Litter Box	38.3475	34
P2790	Cat Scratcher	16.56	6
P2791	Cat Collar	61.7475	67
P2792	Cat Food	52.4325	86
P2793	Cat Bed	14.775	65
P2794	Cat Scratcher	23.19	58
P2795	Cat Scratcher	51.6675	71
P2796	Cat Toy	43.4925	3
P2797	Cat Carrier	47.1825	36
P2798	Cat Food	51.675	50
P2799	Cat Tree	63.2625	56
P2800	Cat Collar	13.7775	33
P2801	Cat Tree	6.9075	33
P2802	Cat Treat	35.43	69
P2803	Cat Treat	49.725	4
P2804	Cat Brush	56.715	53
P2805	Cat Bed	44.43	16
P2806	Cat Food	56.67	72
P2807	Cat Scratcher	39.855	89
P2808	Cat Carrier	64.9725	36
P2809	Cat Brush	18.7125	3
P2810	Cat Food	46.2075	65
P2811	Cat Brush	17.49	32
P2812	Cat Litter Box	72.105	13
P2813	Cat Tree	59.865	88
P2814	Cat Brush	16.4625	14
P2815	Cat Collar	43.3425	57
P2816	Cat Collar	26.3475	75
P2817	Cat Carrier	27.8475	95
P2818	Cat Food	33.015	44
P2819	Cat Food	13.0275	79
P2820	Cat Food	68.0475	41
P2821	Cat Litter Box	28.6125	8
P2822	Cat Bed	12.3675	53
P2823	Cat Brush	62.55	66
P2824	Cat Bed	68.25	72
P2825	Cat Bed	36.7275	90
P2826	Cat Bed	53.07	93
P2827	Cat Scratcher	67.815	9
P2828	Cat Tree	51.5925	78
P2829	Cat Litter Box	7.815	97
P2830	Cat Collar	44.1975	93
P2831	Cat Tree	31.9575	28
P2832	Cat Bed	59.76	84
P2833	Cat Tree	52.3725	38
P2834	Cat Bed	4.8975	32
P2835	Cat Collar	9.5175	14
P2836	Cat Bed	62.43	85
P2837	Cat Litter Box	48.975	60
P2838	Cat Toy	49.6725	62
P2839	Cat Bed	25.0575	41
P2840	Cat Bed	48.81	10
P2841	Cat Collar	46.545	38
P2842	Cat Litter Box	31.0275	17
P2843	Cat Brush	55.32	75
P2844	Cat Collar	49.995	46
P2845	Cat Tree	63.675	21
P2846	Cat Brush	25.7775	14
P2847	Cat Scratcher	12.8025	74
P2848	Cat Carrier	23.0325	9
P2849	Cat Food	43.5525	24
P2850	Cat Food	11.8875	82
P2851	Cat Collar	20.55	16
P2852	Cat Collar	51.42	72
P2853	Cat Litter Box	3.8175	29
P2854	Cat Tree	9.0525	12
P2855	Cat Litter Box	21.3975	28
P2856	Cat Bed	49.965	46
P2857	Cat Brush	64.2825	69
P2858	Cat Tree	70.9725	2
P2859	Cat Carrier	63.3825	77
P2860	Cat Collar	56.7375	73
P2861	Cat Toy	56.7375	29
P2862	Cat Bed	59.28	66
P2863	Cat Bed	45.6975	32
P2864	Cat Treat	27.09	36
P2865	Cat Treat	66.4725	37
P2866	Cat Carrier	15.0525	20
P2867	Cat Scratcher	47.52	20
P2868	Cat Tree	60.27	98
P2869	Cat Brush	42.57	11
P2870	Cat Brush	10.59	11
P2871	Cat Bed	30.7875	60
P2872	Cat Treat	26.52	88
P2873	Cat Food	56.0925	77
P2874	Cat Toy	38.88	16
P2875	Cat Brush	60.1125	73
P2876	Cat Food	26.0625	10
P2877	Cat Litter Box	38.94	34
P2878	Cat Toy	27.225	25
P2879	Cat Bed	74.1	5
P2880	Cat Scratcher	49.7775	46
P2881	Cat Food	73.515	54
P2882	Cat Tree	63.48	51
P2883	Cat Tree	68.91	26
P2884	Cat Brush	41.6925	16
P2885	Cat Carrier	24.9525	16
P2886	Cat Brush	56.7975	0
P2887	Cat Litter Box	43.23	65
P2888	Cat Toy	67.575	16
P2889	Cat Carrier	70.335	53
P2890	Cat Tree	26.655	75
P2891	Cat Brush	38.04	2
P2892	Cat Treat	39.765	23
P2893	Cat Brush	4.4775	48
P2894	Cat Treat	9.5925	40
P2895	Cat Brush	49.7475	73
P2896	Cat Food	72.3	98
P2897	Cat Litter Box	26.6025	25
P2898	Cat Tree	32.16	48
P2899	Cat Scratcher	45.3375	29
P2900	Cat Brush	69.84	91
P2901	Cat Scratcher	44.85	38
P2902	Cat Litter Box	13.83	81
P2903	Cat Collar	64.575	39
P2904	Cat Toy	55.995	38
P2905	Cat Treat	69.435	4
P2906	Cat Food	10.23	9
P2907	Cat Tree	45.5475	27
P2908	Cat Carrier	26.1825	28
P2909	Cat Carrier	21.165	87
P2910	Cat Treat	18.165	3
P2911	Cat Collar	25.2825	97
P2912	Cat Brush	40.9575	99
P2913	Cat Carrier	57.6375	22
P2914	Cat Toy	63.3225	23
P2915	Cat Bed	46.05	68
P2916	Cat Scratcher	27.2925	84
P2917	Cat Brush	7.785	68
P2918	Cat Brush	20.1	89
P2919	Cat Food	8.3925	8
P2920	Cat Litter Box	16.9275	95
P2921	Cat Bed	4.1925	10
P2922	Cat Litter Box	68.415	39
P2923	Cat Treat	29.895	69
P2924	Cat Carrier	70.29	44
P2925	Cat Toy	66.7125	20
P2926	Cat Tree	53.64	63
P2927	Cat Brush	32.445	2
P2928	Cat Tree	46.635	10
P2929	Cat Tree	3.855	26
P2930	Cat Bed	57.9525	16
P2931	Cat Treat	54.045	9
P2932	Cat Brush	71.805	80
P2933	Cat Litter Box	45.09	57
P2934	Cat Carrier	21.825	14
P2935	Cat Collar	64.755	38
P2936	Cat Collar	46.35	53
P2937	Cat Litter Box	18.42	12
P2938	Cat Food	35.4375	65
P2939	Cat Bed	4.3575	35
P2940	Cat Collar	64.125	28
P2941	Cat Toy	44.535	65
P2942	Cat Bed	72.1275	72
P2943	Cat Food	20.985	15
P2944	Cat Brush	9.6075	15
P2945	Cat Brush	22.0275	25
P2946	Cat Litter Box	13.2	8
P2947	Cat Bed	53.205	86
P2948	Cat Litter Box	56.865	99
P2949	Cat Litter Box	56.88	30
P2950	Cat Carrier	74.895	43
P2951	Cat Brush	43.185	29
P2952	Cat Tree	70.29	21
P2953	Cat Collar	24.7725	5
P2954	Cat Treat	36.12	32
P2955	Cat Toy	10.3575	16
P2956	Cat Carrier	52.56	28
P2957	Cat Treat	42.1725	2
P2958	Cat Treat	59.88	35
P2959	Cat Tree	14.8275	40
P2960	Cat Bed	30.045	88
P2961	Cat Brush	31.4475	67
P2962	Cat Treat	14.745	83
P2963	Cat Treat	8.085	4
P2964	Cat Collar	44.9325	88
P2965	Cat Tree	33.615	71
P2966	Cat Food	62.865	93
P2967	Cat Collar	59.2875	6
P2968	Cat Brush	15.5175	7
P2969	Cat Brush	20.52	49
P2970	Cat Litter Box	18.93	46
P2971	Cat Food	23.0775	84
P2972	Cat Scratcher	18.1125	50
P2973	Cat Brush	20.58	1
P2974	Cat Brush	11.28	42
P2975	Cat Tree	71.385	23
P2976	Cat Bed	32.2125	56
P2977	Cat Scratcher	7.1925	13
P2978	Cat Scratcher	27.6825	84
P2979	Cat Brush	69.585	32
P2980	Cat Collar	25.3125	0
P2981	Cat Brush	46.86	46
P2982	Cat Treat	50.19	33
P2983	Cat Scratcher	17.6625	15
P2984	Cat Brush	18.825	42
P2985	Cat Collar	46.0875	60
P2986	Cat Treat	6.6375	20
P2987	Cat Bed	59.4525	88
P2988	Cat Collar	66.8475	56
P2989	Cat Brush	12.2625	81
P2990	Cat Tree	12.1125	24
P2991	Cat Food	28.335	37
P2992	Cat Toy	66.375	84
P2993	Cat Litter Box	60.7725	27
P2994	Cat Carrier	74.97	11
P2995	Cat Brush	55.305	12
P2996	Cat Bed	72.69	14
P2997	Cat Carrier	66.81	73
P2998	Cat Food	37.95	99
P2999	Cat Tree	62.37	8
P3000	Cat Treat	60.705	19
P3001	Cat Bed	67.23	33
P3002	Cat Brush	45	93
P3003	Cat Carrier	6.0525	62
P3004	Cat Collar	35.1975	72
P3005	Cat Food	32.34	62
P3006	Cat Brush	61.575	23
P3007	Cat Bed	11.9925	35
P3008	Cat Toy	56.1075	18
P3009	Cat Treat	47.745	36
P3010	Cat Toy	5.43	5
P3011	Cat Toy	52.08	59
P3012	Cat Collar	59.6925	90
P3013	Cat Carrier	39.705	74
P3014	Cat Carrier	6.9525	24
P3015	Cat Collar	15.885	94
P3016	Cat Brush	18.1875	88
P3017	Cat Food	52.2975	84
P3018	Cat Toy	14.9475	90
P3019	Cat Bed	39.2325	35
P3020	Cat Treat	51.03	45
P3021	Cat Scratcher	4.6425	97
P3022	Cat Brush	54.63	39
P3023	Cat Carrier	4.0575	7
P3024	Cat Litter Box	67.02	86
P3025	Cat Treat	30.8475	58
P3026	Cat Food	16.8975	65
P3027	Cat Litter Box	25.305	73
P3028	Cat Tree	59.355	69
P3029	Cat Collar	62.055	68
P3030	Cat Toy	10.545	31
P3031	Cat Litter Box	37.2	80
P3032	Cat Bed	5.715	70
P3033	Cat Treat	69.255	48
P3034	Cat Bed	21.39	69
P3035	Cat Scratcher	13.185	11
P3036	Cat Collar	4.62	2
P3037	Cat Toy	7.56	61
P3038	Cat Food	48.9675	98
P3039	Cat Bed	16.485	56
P3040	Cat Collar	9.5475	99
P3041	Cat Tree	65.37	37
P3042	Cat Carrier	20.6625	78
P3043	Cat Carrier	50.7975	85
P3044	Cat Collar	70.3725	83
P3045	Cat Litter Box	30.9675	88
P3046	Cat Collar	45.375	91
P3047	Cat Toy	36.885	29
P3048	Cat Scratcher	55.3575	10
P3049	Cat Tree	14.8275	34
P3050	Cat Brush	10.02	94
P3051	Cat Tree	28.05	63
P3052	Cat Litter Box	6.93	8
P3053	Cat Treat	46.4175	5
P3054	Cat Treat	24.9525	63
P3055	Cat Toy	42.21	81
P3056	Cat Tree	55.1475	88
P3057	Cat Bed	34.14	69
P3058	Cat Collar	16.41	18
P3059	Cat Food	20.6025	59
P3060	Cat Scratcher	50.595	67
P3061	Cat Litter Box	7.095	66
P3062	Cat Brush	5.3625	63
P3063	Cat Scratcher	35.325	55
P3064	Cat Collar	45.6075	2
P3065	Cat Litter Box	50.6625	16
P3066	Cat Toy	21.5775	98
P3067	Cat Treat	59.9175	24
P3068	Cat Tree	45.9375	47
P3069	Cat Collar	36.7425	77
P3070	Cat Litter Box	38.4525	13
P3071	Cat Toy	46.0725	77
P3072	Cat Carrier	27.63	93
P3073	Cat Tree	11.4375	50
P3074	Cat Litter Box	27.615	84
P3075	Cat Tree	16.8075	62
P3076	Cat Toy	44.565	28
P3077	Cat Litter Box	28.77	53
P3078	Cat Treat	60.4275	27
P3079	Cat Brush	4.0425	69
P3080	Cat Collar	13.4625	90
P3081	Cat Litter Box	19.035	32
P3082	Cat Carrier	25.29	63
P3083	Cat Brush	5.325	38
P3084	Cat Scratcher	60.0525	67
P3085	Cat Brush	62.8425	47
P3086	Cat Treat	73.0275	75
P3087	Cat Tree	45.0675	60
P3088	Cat Scratcher	27.0225	96
P3089	Cat Litter Box	18.645	98
P3090	Cat Scratcher	23.5275	97
P3091	Cat Carrier	23.0925	51
P3092	Cat Toy	74.8575	87
P3093	Cat Collar	28.95	84
P3094	Cat Litter Box	50.76	9
P3095	Cat Brush	5.385	12
P3096	Cat Carrier	19.05	87
P3097	Cat Toy	59.61	17
P3098	Cat Scratcher	24.9375	22
P3099	Cat Tree	54.7875	3
P3100	Cat Tree	56.295	32
P3101	Cat Tree	10.6275	43
P3102	Cat Carrier	69.8775	95
P3103	Cat Brush	33.5475	92
P3104	Cat Collar	50.16	30
P3105	Cat Toy	55.71	37
P3106	Cat Food	9.555	29
P3107	Cat Brush	32.2275	33
P3108	Cat Brush	52.14	98
P3109	Cat Treat	26.4675	69
P3110	Cat Collar	62.46	53
P3111	Cat Collar	49.7475	67
P3112	Cat Carrier	45.4725	82
P3113	Cat Bed	37.515	85
P3114	Cat Litter Box	61.7625	55
P3115	Cat Toy	67.3275	77
P3116	Cat Treat	26.1525	18
P3117	Cat Brush	55.5225	84
P3118	Cat Food	70.005	57
P3119	Cat Scratcher	55.875	9
P3120	Cat Treat	36.15	100
P3121	Cat Bed	48.5775	88
P3122	Cat Collar	42.885	88
P3123	Cat Treat	51.1725	30
P3124	Cat Carrier	55.1025	22
P3125	Cat Brush	38.895	87
P3126	Cat Collar	29.7675	90
P3127	Cat Brush	28.755	68
P3128	Cat Brush	27.5025	52
P3129	Cat Scratcher	16.2375	72
P3130	Cat Carrier	57.075	57
P3131	Cat Tree	40.32	99
P3132	Cat Carrier	18.915	83
P3133	Cat Brush	3.765	74
P3134	Cat Toy	10.5825	95
P3135	Cat Tree	27.765	46
P3136	Cat Food	25.41	53
P3137	Cat Litter Box	68.7525	61
P3138	Cat Tree	43.155	46
P3139	Cat Carrier	42.9975	3
P3140	Cat Litter Box	67.4175	18
P3141	Cat Carrier	48.2775	63
P3142	Cat Bed	27.4425	11
P3143	Cat Toy	19.4625	42
P3144	Cat Scratcher	42.405	27
P3145	Cat Toy	10.4775	32
P3146	Cat Tree	69.615	7
P3147	Cat Bed	52.83	20
P3148	Cat Litter Box	55.2525	77
P3149	Cat Toy	44.9775	94
P3150	Cat Collar	9.48	18
P3151	Cat Tree	41.145	56
P3152	Cat Treat	51.3825	68
P3153	Cat Toy	57.6975	16
P3154	Cat Litter Box	65.19	13
P3155	Cat Tree	13.8975	67
P3156	Cat Collar	24.0075	0
P3157	Cat Scratcher	34.695	73
P3158	Cat Brush	72.0225	15
P3159	Cat Brush	9.015	74
P3160	Cat Food	40.8825	92
P3161	Cat Treat	56.31	99
P3162	Cat Collar	63.57	38
P3163	Cat Food	40.605	27
P3164	Cat Litter Box	26.745	9
P3165	Cat Treat	70.11	91
P3166	Cat Food	4.4625	38
P3167	Cat Litter Box	52.3725	75
P3168	Cat Tree	15.945	95
P3169	Cat Scratcher	33.105	13
P3170	Cat Carrier	27.4425	21
P3171	Cat Toy	24.9225	83
P3172	Cat Food	26.88	33
P3173	Cat Brush	62.805	14
P3174	Cat Litter Box	7.29	89
P3175	Cat Collar	25.1175	24
P3176	Cat Brush	54.705	84
P3177	Cat Scratcher	44.775	14
P3178	Cat Scratcher	51.81	78
P3179	Cat Tree	19.8375	70
P3180	Cat Brush	18.855	38
P3181	Cat Litter Box	61.695	13
P3182	Cat Tree	60.135	57
P3183	Cat Scratcher	22.5975	26
P3184	Cat Toy	69.285	3
P3185	Cat Collar	50.445	8
P3186	Cat Scratcher	64.7625	21
P3187	Cat Tree	43.515	48
P3188	Cat Collar	5.535	45
P3189	Cat Treat	6.075	57
P3190	Cat Carrier	20.28	20
P3191	Cat Bed	66.8175	87
P3192	Cat Toy	13.7025	2
P3193	Cat Scratcher	47.4525	83
P3194	Cat Collar	24.96	0
P3195	Cat Carrier	36.375	6
P3196	Cat Collar	9.57	21
P3197	Cat Tree	10.275	29
P3198	Cat Treat	31.665	5
P3199	Cat Collar	36.4725	94
P3200	Cat Carrier	57.615	14
P3201	Cat Toy	47.2725	17
P3202	Cat Scratcher	37.5075	39
P3203	Cat Toy	8.6475	28
P3204	Cat Collar	21.3	83
P3205	Cat Collar	5.295	25
P3206	Cat Scratcher	52.0125	14
P3207	Cat Collar	32.7525	8
P3208	Cat Carrier	15.93	22
P3209	Cat Treat	70.2825	2
P3210	Cat Scratcher	43.62	25
P3211	Cat Litter Box	4.5	77
P3212	Cat Tree	67.635	97
P3213	Cat Toy	23.6775	63
P3214	Cat Brush	17.205	97
P3215	Cat Collar	23.4525	80
P3216	Cat Scratcher	74.7825	71
P3217	Cat Brush	28.4625	81
P3218	Cat Litter Box	29.0025	90
P3219	Cat Scratcher	72.8475	35
P3220	Cat Scratcher	23.895	45
P3221	Cat Collar	74.985	31
P3222	Cat Carrier	55.725	74
P3223	Cat Toy	8.9775	64
P3224	Cat Brush	72.9	25
P3225	Cat Carrier	16.695	69
P3226	Cat Toy	25.575	2
P3227	Cat Brush	66.24	12
P3228	Cat Tree	6.255	49
P3229	Cat Food	38.4075	43
P3230	Cat Bed	44.835	50
P3231	Cat Litter Box	60.18	98
P3232	Cat Litter Box	61.815	40
P3233	Cat Toy	40.98	16
P3234	Cat Food	26.205	30
P3235	Cat Toy	24.6075	33
P3236	Cat Toy	40.5975	65
P3237	Cat Treat	4.77	98
P3238	Cat Scratcher	29.9775	30
P3239	Cat Food	27.1725	1
P3240	Cat Litter Box	54.8475	4
P3241	Cat Carrier	6.3075	34
P3242	Cat Brush	49.3125	53
P3243	Cat Bed	66.765	71
P3244	Cat Food	48.33	41
P3245	Cat Brush	33.72	63
P3246	Cat Collar	48.2475	2
P3247	Cat Scratcher	69.27	12
P3248	Cat Carrier	22.215	90
P3249	Cat Litter Box	15.6	90
P3250	Cat Toy	25.785	50
P3251	Cat Treat	49.1925	77
P3252	Cat Litter Box	74.925	73
P3253	Cat Scratcher	72.825	78
P3254	Cat Food	22.74	90
P3255	Cat Litter Box	70.185	80
P3256	Cat Brush	38.805	73
P3257	Cat Scratcher	23.4375	18
P3258	Cat Collar	64.8825	55
P3259	Cat Treat	64.035	23
P3260	Cat Bed	5.445	37
P3261	Cat Toy	59.2725	23
P3262	Cat Carrier	41.7825	45
P3263	Cat Scratcher	73.365	78
P3264	Cat Scratcher	57.5775	12
P3265	Cat Litter Box	23.9925	40
P3266	Cat Carrier	36.84	40
P3267	Cat Food	20.8725	38
P3268	Cat Scratcher	36.375	81
P3269	Cat Collar	43.995	13
P3270	Cat Food	29.0325	91
P3271	Cat Collar	53.865	17
P3272	Cat Brush	69.1425	11
P3273	Cat Food	8.2275	5
P3274	Cat Tree	25.05	3
P3275	Cat Food	28.8	91
P3276	Cat Food	68.28	93
P3277	Cat Brush	7.08	27
P3278	Cat Toy	67.995	20
P3279	Cat Litter Box	25.92	93
P3280	Cat Toy	46.455	77
P3281	Cat Scratcher	8.175	36
P3282	Cat Brush	44.8875	34
P3283	Cat Litter Box	71.955	43
P3284	Cat Tree	38.0625	52
P3285	Cat Food	70.005	82
P3286	Cat Litter Box	71.3175	18
P3287	Cat Food	36.06	8
P3288	Cat Scratcher	45.2775	65
P3289	Cat Carrier	69.66	83
P3290	Cat Bed	73.0575	67
P3291	Cat Brush	7.6425	54
P3292	Cat Toy	57.705	12
P3293	Cat Tree	44.94	46
P3294	Cat Tree	12.315	22
P3295	Cat Carrier	47.2425	39
P3296	Cat Litter Box	13.56	34
P3297	Cat Bed	37.1175	56
P3298	Cat Bed	8.5875	77
P3299	Cat Litter Box	50.67	88
P3300	Cat Bed	57.345	29
P3301	Cat Toy	65.715	5
P3302	Cat Treat	17.04	99
P3303	Cat Litter Box	63.99	19
P3304	Cat Treat	30.7875	27
P3305	Cat Carrier	8.4675	87
P3306	Cat Carrier	53.055	49
P3307	Cat Food	16.365	61
P3308	Cat Carrier	57.8925	65
P3309	Cat Brush	38.5875	8
P3310	Cat Brush	58.515	94
P3311	Cat Tree	49.65	37
P3312	Cat Litter Box	43.9725	68
P3313	Cat Carrier	47.4825	70
P3314	Cat Bed	34.4025	54
P3315	Cat Bed	14.0325	41
P3316	Cat Litter Box	42.5175	23
P3317	Cat Food	18.9525	83
P3318	Cat Litter Box	33.39	52
P3319	Cat Toy	39.6225	72
P3320	Cat Toy	32.775	88
P3321	Cat Scratcher	28.395	97
P3322	Cat Toy	67.0725	32
P3323	Cat Tree	73.02	80
P3324	Cat Treat	4.305	100
P3325	Cat Collar	41.5425	75
P3326	Cat Litter Box	7.665	7
P3327	Cat Collar	54.0825	34
P3328	Cat Tree	5.3175	13
P3329	Cat Brush	69.3075	67
P3330	Cat Carrier	24.2175	21
P3331	Cat Bed	51.6	28
P3332	Cat Treat	30.5325	78
P3333	Cat Scratcher	49.83	64
P3334	Cat Scratcher	47.43	99
P3335	Cat Collar	30.8025	7
P3336	Cat Litter Box	16.395	19
P3337	Cat Food	53.28	47
P3338	Cat Tree	34.4025	51
P3339	Cat Litter Box	26.6775	20
P3340	Cat Carrier	30.0375	83
P3341	Cat Brush	18.645	10
P3342	Cat Collar	57.1575	59
P3343	Cat Brush	52.2825	70
P3344	Cat Brush	70.425	43
P3345	Cat Tree	38.19	23
P3346	Cat Collar	23.64	52
P3347	Cat Collar	73.695	38
P3348	Cat Tree	50.235	38
P3349	Cat Bed	53.85	14
P3350	Cat Bed	13.665	75
P3351	Cat Collar	31.5825	47
P3352	Cat Treat	13.62	60
P3353	Cat Brush	60.7875	34
P3354	Cat Food	71.655	72
P3355	Cat Brush	69.495	27
P3356	Cat Food	22.3725	57
P3357	Cat Bed	38.4675	3
P3358	Cat Tree	43.26	0
P3359	Cat Toy	22.7625	80
P3360	Cat Treat	46.4775	3
P3361	Cat Food	62.595	15
P3362	Cat Tree	4.515	49
P3363	Cat Carrier	60.48	31
P3364	Cat Scratcher	10.0875	92
P3365	Cat Treat	63.6075	43
P3366	Cat Tree	5.595	99
P3367	Cat Treat	42.885	10
P3368	Cat Tree	68.67	46
P3369	Cat Food	33.075	68
P3370	Cat Brush	73.7775	14
P3371	Cat Collar	40.4775	63
P3372	Cat Toy	6.075	2
P3373	Cat Carrier	41.8725	1
P3374	Cat Bed	63.9225	59
P3375	Cat Treat	54.2925	74
P3376	Cat Food	31.56	64
P3377	Cat Food	6.705	79
P3378	Cat Carrier	11.685	84
P3379	Cat Scratcher	40.8975	67
P3380	Cat Treat	24.5325	12
P3381	Cat Brush	39.9975	98
P3382	Cat Brush	20.3475	83
P3383	Cat Carrier	39.33	34
P3384	Cat Carrier	9.9225	47
P3385	Cat Bed	41.235	75
P3386	Cat Carrier	14.9175	96
P3387	Cat Bed	50.4975	81
P3388	Cat Treat	47.3775	99
P3389	Cat Tree	70.11	19
P3390	Cat Tree	47.115	27
P3391	Cat Treat	59.9325	30
P3392	Cat Carrier	53.5425	45
P3393	Cat Treat	30.1725	35
P3394	Cat Bed	7.0725	1
P3395	Cat Collar	38.13	78
P3396	Cat Toy	21.1425	96
P3397	Cat Brush	62.46	88
P3398	Cat Brush	9.54	48
P3399	Cat Bed	11.6475	66
P3400	Cat Toy	74.0775	73
P3401	Cat Tree	39.0975	54
P3402	Cat Toy	37.425	58
P3403	Cat Scratcher	19.56	92
P3404	Cat Carrier	58.425	76
P3405	Cat Carrier	14.505	7
P3406	Cat Food	45.48	44
P3407	Cat Collar	42.855	84
P3408	Cat Litter Box	59.9325	57
P3409	Cat Scratcher	21.495	23
P3410	Cat Toy	59.8725	83
P3411	Cat Treat	63.4575	59
P3412	Cat Toy	42.135	53
P3413	Cat Food	61.2375	78
P3414	Cat Food	64.8975	74
P3415	Cat Bed	12.78	34
P3416	Cat Food	52.935	42
P3417	Cat Tree	9.1275	91
P3418	Cat Carrier	12.5775	74
P3419	Cat Scratcher	71.04	63
P3420	Cat Litter Box	45.945	9
P3421	Cat Collar	28.53	76
P3422	Cat Brush	19.485	63
P3423	Cat Litter Box	38.6175	26
P3424	Cat Treat	27.21	72
P3425	Cat Bed	11.265	28
P3426	Cat Scratcher	67.6125	18
P3427	Cat Food	11.385	66
P3428	Cat Bed	7.4925	24
P3429	Cat Food	11.5275	96
P3430	Cat Food	35.025	30
P3431	Cat Scratcher	26.685	68
P3432	Cat Brush	55.905	12
P3433	Cat Collar	27.5325	83
P3434	Cat Tree	14.745	97
P3435	Cat Food	7.3275	25
P3436	Cat Treat	29.6475	30
P3437	Cat Collar	19.44	42
P3438	Cat Litter Box	51.12	41
P3439	Cat Brush	72.255	0
P3440	Cat Brush	56.85	92
P3441	Cat Toy	28.4025	92
P3442	Cat Brush	17.385	0
P3443	Cat Collar	54.7125	20
P3444	Cat Bed	50.655	98
P3445	Cat Collar	56.055	32
P3446	Cat Tree	28.38	57
P3447	Cat Collar	37.56	23
P3448	Cat Collar	60.9225	33
P3449	Cat Treat	67.62	34
P3450	Cat Collar	13.35	55
P3451	Cat Tree	52.5375	54
P3452	Cat Scratcher	55.56	35
P3453	Cat Treat	41.145	82
P3454	Cat Collar	59.775	12
P3455	Cat Toy	15.51	37
P3456	Cat Litter Box	6.42	0
P3457	Cat Scratcher	62.3475	54
P3458	Cat Collar	12.72	22
P3459	Cat Brush	15.8925	99
P3460	Cat Carrier	59.7675	64
P3461	Cat Food	73.845	48
P3462	Cat Treat	15.4425	64
P3463	Cat Collar	20.91	50
P3464	Cat Collar	64.2375	2
P3465	Cat Tree	47.115	67
P3466	Cat Carrier	69.93	59
P3467	Cat Bed	8.085	38
P3468	Cat Treat	27.5625	90
P3469	Cat Food	30.33	91
P3470	Cat Brush	73.7925	72
P3471	Cat Scratcher	37.155	21
P3472	Cat Toy	66.6225	72
P3473	Cat Toy	74.1375	27
P3474	Cat Tree	55.095	3
P3475	Cat Scratcher	9.21	26
P3476	Cat Toy	38.055	65
P3477	Cat Litter Box	3.99	32
P3478	Cat Treat	42.75	57
P3479	Cat Tree	65.55	60
P3480	Cat Carrier	50.8275	80
P3481	Cat Bed	8.67	46
P3482	Cat Food	14.19	9
P3483	Cat Treat	11.94	79
P3484	Cat Tree	20.715	1
P3485	Cat Treat	65.925	11
P3486	Cat Carrier	63.3975	89
P3487	Cat Scratcher	40.17	79
P3488	Cat Toy	64.5675	46
P3489	Cat Litter Box	46.2525	43
P3490	Cat Carrier	48.015	88
P3491	Cat Bed	40.4325	0
P3492	Cat Litter Box	58.8975	12
P3493	Cat Bed	36.435	61
P3494	Cat Carrier	53.9625	38
P3495	Cat Treat	60.3225	43
P3496	Cat Scratcher	13.77	67
P3497	Cat Tree	67.41	37
P3498	Cat Food	10.2075	29
P3499	Cat Collar	32.955	88
P3500	Cat Bed	72.1125	62
P3501	Cat Collar	48.66	5
P3502	Cat Scratcher	50.535	34
P3503	Cat Food	64.7175	47
P3504	Cat Litter Box	24.135	48
P3505	Cat Scratcher	9.48	66
P3506	Cat Collar	22.83	75
P3507	Cat Litter Box	72.33	45
P3508	Cat Bed	49.605	21
P3509	Cat Tree	19.2225	58
P3510	Cat Tree	15.6	87
P3511	Cat Litter Box	7.395	2
P3512	Cat Brush	14.265	14
P3513	Cat Collar	7.575	48
P3514	Cat Food	51.435	67
P3515	Cat Tree	54.15	51
P3516	Cat Bed	10.38	63
P3517	Cat Food	68.175	83
P3518	Cat Brush	28.4625	69
P3519	Cat Carrier	11.04	77
P3520	Cat Food	70.755	65
P3521	Cat Toy	22.17	91
P3522	Cat Food	63.06	77
P3523	Cat Carrier	29.0925	45
P3524	Cat Tree	21.3375	28
P3525	Cat Treat	49.62	19
P3526	Cat Treat	23.2425	34
